19/07/2017 11:05:26	     5.000 MHz	 10.4 V/m	-19.4 dBm	OK
19/07/2017 11:28:14	    24.422 MHz	 11.2 V/m	 -8.2 dBm	OK
19/07/2017 11:28:20	    24.544 MHz	 11.4 V/m	 -8.5 dBm	OK
19/07/2017 11:28:25	    24.667 MHz	 11.2 V/m	 -9.1 dBm	OK
19/07/2017 11:28:29	    24.790 MHz	 11.2 V/m	 -9.5 dBm	OK
19/07/2017 11:28:32	    24.914 MHz	 11.2 V/m	 -9.5 dBm	OK
19/07/2017 11:28:37	    25.038 MHz	 11.2 V/m	 -9.9 dBm	OK
19/07/2017 11:28:40	    25.164 MHz	 11.4 V/m	 -9.9 dBm	OK
19/07/2017 11:28:44	    25.289 MHz	 11.2 V/m	-10.1 dBm	OK
19/07/2017 11:28:48	    25.416 MHz	 11.2 V/m	-10.3 dBm	OK
19/07/2017 11:28:53	    25.543 MHz	 11.2 V/m	-10.7 dBm	OK
19/07/2017 11:28:57	    25.671 MHz	 11.4 V/m	-10.9 dBm	OK
19/07/2017 11:29:02	    25.799 MHz	 11.2 V/m	-11.5 dBm	OK
19/07/2017 11:29:06	    25.928 MHz	 11.2 V/m	-11.8 dBm	OK
19/07/2017 11:29:09	    26.058 MHz	 11.4 V/m	-11.8 dBm	OK
19/07/2017 11:29:14	    26.188 MHz	 11.4 V/m	-12.5 dBm	OK
19/07/2017 11:29:18	    26.319 MHz	 11.4 V/m	-12.9 dBm	OK
19/07/2017 11:29:22	    26.451 MHz	 11.4 V/m	-13.1 dBm	OK
19/07/2017 11:29:26	    26.583 MHz	 11.2 V/m	-13.4 dBm	OK
19/07/2017 11:29:29	    26.716 MHz	 11.4 V/m	-13.4 dBm	OK
19/07/2017 11:29:32	    26.849 MHz	 11.4 V/m	-13.4 dBm	OK
19/07/2017 11:29:36	    26.984 MHz	 11.4 V/m	-13.4 dBm	OK
19/07/2017 11:29:39	    27.118 MHz	 11.4 V/m	-13.4 dBm	OK
19/07/2017 11:29:42	    27.254 MHz	 11.4 V/m	-13.4 dBm	OK
19/07/2017 11:29:45	    27.390 MHz	 11.2 V/m	-13.4 dBm	OK
19/07/2017 11:29:48	    27.527 MHz	 11.2 V/m	-13.4 dBm	OK
19/07/2017 11:29:51	    27.665 MHz	 11.2 V/m	-13.4 dBm	OK
19/07/2017 11:29:54	    27.803 MHz	 11.2 V/m	-13.4 dBm	OK
19/07/2017 11:29:58	    27.942 MHz	 11.2 V/m	-13.4 dBm	OK
19/07/2017 11:30:02	    28.082 MHz	 11.4 V/m	-13.4 dBm	OK
19/07/2017 11:30:06	    28.222 MHz	 11.4 V/m	-13.4 dBm	OK
19/07/2017 11:30:10	    28.363 MHz	 11.4 V/m	-13.4 dBm	OK
19/07/2017 11:30:14	    28.505 MHz	 11.2 V/m	-13.4 dBm	OK
19/07/2017 11:30:17	    28.648 MHz	 11.0 V/m	-13.4 dBm	OK
19/07/2017 11:30:21	    28.791 MHz	 10.5 V/m	-13.4 dBm	OK
19/07/2017 11:30:25	    28.935 MHz	 10.5 V/m	-13.0 dBm	OK
19/07/2017 11:30:29	    29.080 MHz	 10.4 V/m	-12.5 dBm	OK
19/07/2017 11:30:34	    29.225 MHz	 10.5 V/m	-11.8 dBm	OK
19/07/2017 11:30:39	    29.371 MHz	 10.4 V/m	-11.3 dBm	OK
19/07/2017 11:30:43	    29.518 MHz	 10.4 V/m	-10.7 dBm	OK
19/07/2017 11:30:47	    29.666 MHz	 10.4 V/m	-10.1 dBm	OK
19/07/2017 11:30:52	    29.814 MHz	 10.5 V/m	 -9.5 dBm	OK
19/07/2017 11:30:56	    29.963 MHz	 10.4 V/m	 -9.3 dBm	OK
19/07/2017 11:31:01	    30.113 MHz	 10.7 V/m	 -8.7 dBm	OK
19/07/2017 11:31:05	    30.263 MHz	 10.4 V/m	 -8.7 dBm	OK
19/07/2017 11:31:09	    30.415 MHz	 10.4 V/m	 -8.5 dBm	OK
19/07/2017 11:31:13	    30.567 MHz	 10.4 V/m	 -8.5 dBm	OK
19/07/2017 11:31:16	    30.720 MHz	 10.4 V/m	 -8.5 dBm	OK
19/07/2017 11:31:20	    30.873 MHz	 10.7 V/m	 -8.5 dBm	OK
19/07/2017 11:31:24	    31.028 MHz	 10.7 V/m	 -8.5 dBm	OK
19/07/2017 11:31:27	    31.183 MHz	 11.2 V/m	 -8.5 dBm	OK
19/07/2017 11:31:30	    31.339 MHz	 11.4 V/m	 -8.5 dBm	OK
19/07/2017 11:31:33	    31.495 MHz	 11.4 V/m	 -8.5 dBm	OK
19/07/2017 11:31:38	    31.653 MHz	 11.2 V/m	 -8.9 dBm	OK
19/07/2017 11:31:42	    31.811 MHz	 11.2 V/m	 -8.9 dBm	OK
19/07/2017 11:31:45	    31.970 MHz	 11.0 V/m	 -8.9 dBm	OK
19/07/2017 11:31:49	    32.130 MHz	 11.0 V/m	 -8.9 dBm	OK
19/07/2017 11:31:53	    32.291 MHz	 10.7 V/m	 -8.9 dBm	OK
19/07/2017 11:31:57	    32.452 MHz	 10.5 V/m	 -8.9 dBm	OK
19/07/2017 11:32:00	    32.614 MHz	 10.5 V/m	 -8.9 dBm	OK
19/07/2017 11:32:03	    32.777 MHz	 10.5 V/m	 -8.9 dBm	OK
19/07/2017 11:32:06	    32.941 MHz	 10.7 V/m	 -8.9 dBm	OK
19/07/2017 11:32:09	    33.106 MHz	 10.7 V/m	 -8.9 dBm	OK
19/07/2017 11:32:13	    33.272 MHz	 10.7 V/m	 -8.9 dBm	OK
19/07/2017 11:32:17	    33.438 MHz	 10.7 V/m	 -8.9 dBm	OK
19/07/2017 11:32:21	    33.605 MHz	 11.2 V/m	 -8.9 dBm	OK
19/07/2017 11:32:25	    33.773 MHz	 11.4 V/m	 -8.9 dBm	OK
19/07/2017 11:32:29	    33.942 MHz	 11.2 V/m	 -8.9 dBm	OK
19/07/2017 11:32:33	    34.112 MHz	 11.4 V/m	 -9.0 dBm	OK
19/07/2017 11:32:38	    34.282 MHz	 11.4 V/m	 -9.1 dBm	OK
19/07/2017 11:32:42	    34.454 MHz	 11.2 V/m	 -9.4 dBm	OK
19/07/2017 11:32:46	    34.626 MHz	 11.4 V/m	 -9.4 dBm	OK
19/07/2017 11:32:50	    34.799 MHz	 11.4 V/m	 -9.6 dBm	OK
19/07/2017 11:32:55	    34.973 MHz	 11.4 V/m	 -9.8 dBm	OK
19/07/2017 11:32:58	    35.148 MHz	 11.2 V/m	 -9.8 dBm	OK
19/07/2017 11:33:02	    35.324 MHz	 10.7 V/m	 -9.8 dBm	OK
19/07/2017 11:33:06	    35.500 MHz	 10.5 V/m	 -9.8 dBm	OK
19/07/2017 11:33:11	    35.678 MHz	 10.7 V/m	 -9.2 dBm	OK
19/07/2017 11:33:15	    35.856 MHz	 10.4 V/m	 -8.8 dBm	OK
19/07/2017 11:33:20	    36.035 MHz	 10.5 V/m	 -8.2 dBm	OK
19/07/2017 11:33:26	    36.216 MHz	 10.7 V/m	 -7.6 dBm	OK
19/07/2017 11:33:30	    36.397 MHz	 10.4 V/m	 -7.2 dBm	OK
19/07/2017 11:33:35	    36.579 MHz	 10.5 V/m	 -6.5 dBm	OK
19/07/2017 11:33:39	    36.762 MHz	 10.4 V/m	 -6.1 dBm	OK
19/07/2017 11:33:43	    36.945 MHz	 10.5 V/m	 -5.7 dBm	OK
19/07/2017 11:33:46	    37.130 MHz	 10.5 V/m	 -5.7 dBm	OK
19/07/2017 11:33:50	    37.316 MHz	 10.7 V/m	 -5.7 dBm	OK
19/07/2017 11:33:54	    37.502 MHz	 11.0 V/m	 -5.7 dBm	OK
19/07/2017 11:33:58	    37.690 MHz	 11.2 V/m	 -5.7 dBm	OK
19/07/2017 11:34:03	    37.878 MHz	 11.4 V/m	 -6.1 dBm	OK
19/07/2017 11:34:07	    38.068 MHz	 11.4 V/m	 -6.5 dBm	OK
19/07/2017 11:34:12	    38.258 MHz	 11.2 V/m	 -6.9 dBm	OK
19/07/2017 11:34:16	    38.449 MHz	 11.4 V/m	 -7.2 dBm	OK
19/07/2017 11:34:20	    38.642 MHz	 11.4 V/m	 -7.4 dBm	OK
19/07/2017 11:34:24	    38.835 MHz	 11.4 V/m	 -7.5 dBm	OK
19/07/2017 11:34:28	    39.029 MHz	 11.4 V/m	 -7.7 dBm	OK
19/07/2017 11:34:31	    39.224 MHz	 11.2 V/m	 -7.7 dBm	OK
19/07/2017 11:34:35	    39.420 MHz	 11.4 V/m	 -7.7 dBm	OK
19/07/2017 11:34:38	    39.617 MHz	 11.4 V/m	 -7.7 dBm	OK
19/07/2017 11:34:42	    39.815 MHz	 11.4 V/m	 -7.7 dBm	OK
19/07/2017 11:34:45	    40.015 MHz	 11.4 V/m	 -7.7 dBm	OK
19/07/2017 11:34:50	    40.215 MHz	 11.4 V/m	 -7.8 dBm	OK
19/07/2017 11:34:54	    40.416 MHz	 11.4 V/m	 -8.0 dBm	OK
19/07/2017 11:34:58	    40.618 MHz	 11.4 V/m	 -8.1 dBm	OK
19/07/2017 11:35:04	    40.821 MHz	 11.4 V/m	 -8.4 dBm	OK
19/07/2017 11:35:08	    41.025 MHz	 11.4 V/m	 -8.6 dBm	OK
19/07/2017 11:35:12	    41.230 MHz	 11.4 V/m	 -8.8 dBm	OK
19/07/2017 11:35:16	    41.436 MHz	 11.4 V/m	 -9.0 dBm	OK
19/07/2017 11:35:20	    41.643 MHz	 11.4 V/m	 -9.2 dBm	OK
19/07/2017 11:35:24	    41.852 MHz	 11.4 V/m	 -9.3 dBm	OK
19/07/2017 11:35:28	    42.061 MHz	 11.4 V/m	 -9.3 dBm	OK
19/07/2017 11:35:32	    42.271 MHz	 11.4 V/m	 -9.3 dBm	OK
19/07/2017 11:35:36	    42.483 MHz	 11.4 V/m	 -9.3 dBm	OK
19/07/2017 11:35:39	    42.695 MHz	 11.4 V/m	 -9.3 dBm	OK
19/07/2017 11:35:44	    42.908 MHz	 11.2 V/m	 -9.6 dBm	OK
19/07/2017 11:35:47	    43.123 MHz	 11.4 V/m	 -9.6 dBm	OK
19/07/2017 11:35:51	    43.339 MHz	 11.4 V/m	-10.0 dBm	OK
19/07/2017 11:35:55	    43.555 MHz	 11.4 V/m	-10.3 dBm	OK
19/07/2017 11:35:59	    43.773 MHz	 11.4 V/m	-10.5 dBm	OK
19/07/2017 11:36:04	    43.992 MHz	 11.4 V/m	-10.9 dBm	OK
19/07/2017 11:36:08	    44.212 MHz	 11.4 V/m	-11.1 dBm	OK
19/07/2017 11:36:12	    44.433 MHz	 11.4 V/m	-11.1 dBm	OK
19/07/2017 11:36:16	    44.655 MHz	 11.4 V/m	-11.2 dBm	OK
19/07/2017 11:36:19	    44.878 MHz	 11.4 V/m	-11.2 dBm	OK
19/07/2017 11:36:23	    45.103 MHz	 11.4 V/m	-11.2 dBm	OK
19/07/2017 11:36:26	    45.328 MHz	 11.4 V/m	-11.2 dBm	OK
19/07/2017 11:36:30	    45.555 MHz	 11.4 V/m	-11.2 dBm	OK
19/07/2017 11:36:33	    45.783 MHz	 11.2 V/m	-11.2 dBm	OK
19/07/2017 11:36:36	    46.012 MHz	 11.2 V/m	-11.2 dBm	OK
19/07/2017 11:36:39	    46.242 MHz	 11.2 V/m	-11.2 dBm	OK
19/07/2017 11:36:42	    46.473 MHz	 11.0 V/m	-11.2 dBm	OK
19/07/2017 11:36:46	    46.705 MHz	 11.0 V/m	-11.2 dBm	OK
19/07/2017 11:36:49	    46.939 MHz	 11.0 V/m	-11.2 dBm	OK
19/07/2017 11:36:52	    47.173 MHz	 10.7 V/m	-11.2 dBm	OK
19/07/2017 11:36:55	    47.409 MHz	 10.5 V/m	-11.2 dBm	OK
19/07/2017 11:36:58	    47.646 MHz	 10.4 V/m	-11.2 dBm	OK
19/07/2017 11:37:01	    47.885 MHz	 10.4 V/m	-11.2 dBm	OK
19/07/2017 11:37:05	    48.124 MHz	 10.4 V/m	-11.0 dBm	OK
19/07/2017 11:37:08	    48.365 MHz	 10.4 V/m	-11.0 dBm	OK
19/07/2017 11:37:12	    48.606 MHz	 10.4 V/m	-10.8 dBm	OK
19/07/2017 11:37:15	    48.850 MHz	 10.4 V/m	-10.8 dBm	OK
19/07/2017 11:37:19	    49.094 MHz	 10.4 V/m	-10.8 dBm	OK
19/07/2017 11:37:23	    49.339 MHz	 10.7 V/m	-10.4 dBm	OK
19/07/2017 11:37:27	    49.586 MHz	 10.5 V/m	-10.4 dBm	OK
19/07/2017 11:37:30	    49.834 MHz	 10.5 V/m	-10.4 dBm	OK
19/07/2017 11:37:34	    50.083 MHz	 10.4 V/m	-10.4 dBm	OK
19/07/2017 11:37:38	    50.333 MHz	 10.4 V/m	-10.2 dBm	OK
19/07/2017 11:37:42	    50.585 MHz	 10.5 V/m	 -9.8 dBm	OK
19/07/2017 11:37:45	    50.838 MHz	 10.4 V/m	 -9.8 dBm	OK
19/07/2017 11:37:49	    51.092 MHz	 10.4 V/m	 -9.6 dBm	OK
19/07/2017 11:37:52	    51.348 MHz	 10.4 V/m	 -9.6 dBm	OK
19/07/2017 11:37:56	    51.604 MHz	 10.4 V/m	 -9.6 dBm	OK
19/07/2017 11:38:00	    51.862 MHz	 10.4 V/m	 -9.6 dBm	OK
19/07/2017 11:38:03	    52.122 MHz	 10.5 V/m	 -9.6 dBm	OK
19/07/2017 11:38:07	    52.382 MHz	 10.5 V/m	 -9.6 dBm	OK
19/07/2017 11:38:10	    52.644 MHz	 10.7 V/m	 -9.6 dBm	OK
19/07/2017 11:38:14	    52.907 MHz	 11.0 V/m	 -9.6 dBm	OK
19/07/2017 11:38:17	    53.172 MHz	 11.0 V/m	 -9.6 dBm	OK
19/07/2017 11:38:20	    53.438 MHz	 11.0 V/m	 -9.6 dBm	OK
19/07/2017 11:38:23	    53.705 MHz	 11.0 V/m	 -9.6 dBm	OK
19/07/2017 11:38:26	    53.974 MHz	 11.0 V/m	 -9.6 dBm	OK
19/07/2017 11:38:30	    54.243 MHz	 10.7 V/m	 -9.6 dBm	OK
19/07/2017 11:38:34	    54.515 MHz	 11.0 V/m	 -9.6 dBm	OK
19/07/2017 11:38:37	    54.787 MHz	 11.0 V/m	 -9.6 dBm	OK
19/07/2017 11:38:41	    55.061 MHz	 11.0 V/m	 -9.6 dBm	OK
19/07/2017 11:38:45	    55.337 MHz	 11.0 V/m	 -9.6 dBm	OK
19/07/2017 11:38:48	    55.613 MHz	 11.0 V/m	 -9.6 dBm	OK
19/07/2017 11:38:51	    55.891 MHz	 11.2 V/m	 -9.6 dBm	OK
19/07/2017 11:38:54	    56.171 MHz	 11.2 V/m	 -9.6 dBm	OK
19/07/2017 11:38:58	    56.452 MHz	 11.2 V/m	 -9.6 dBm	OK
19/07/2017 11:39:01	    56.734 MHz	 11.2 V/m	 -9.6 dBm	OK
19/07/2017 11:39:05	    57.017 MHz	 10.7 V/m	 -9.6 dBm	OK
19/07/2017 11:39:09	    57.303 MHz	 10.5 V/m	 -9.6 dBm	OK
19/07/2017 11:39:12	    57.589 MHz	 10.4 V/m	 -9.6 dBm	OK
19/07/2017 11:39:16	    57.877 MHz	 10.5 V/m	 -9.2 dBm	OK
19/07/2017 11:39:19	    58.166 MHz	 10.4 V/m	 -9.2 dBm	OK
19/07/2017 11:39:23	    58.457 MHz	 10.4 V/m	 -9.2 dBm	OK
19/07/2017 11:39:27	    58.750 MHz	 10.5 V/m	 -9.0 dBm	OK
19/07/2017 11:39:31	    59.043 MHz	 10.4 V/m	 -9.0 dBm	OK
19/07/2017 11:39:36	    59.339 MHz	 10.4 V/m	 -8.8 dBm	OK
19/07/2017 11:39:41	    59.635 MHz	 10.5 V/m	 -8.3 dBm	OK
19/07/2017 11:39:46	    59.933 MHz	 10.4 V/m	 -7.6 dBm	OK
19/07/2017 11:39:50	    60.233 MHz	 10.5 V/m	 -7.0 dBm	OK
19/07/2017 11:39:56	    60.534 MHz	 10.7 V/m	 -5.7 dBm	OK
19/07/2017 11:40:00	    60.837 MHz	 10.5 V/m	 -5.7 dBm	OK
19/07/2017 11:40:05	    61.141 MHz	 10.5 V/m	 -5.1 dBm	OK
19/07/2017 11:40:08	    61.447 MHz	 10.5 V/m	 -5.1 dBm	OK
19/07/2017 11:40:11	    61.754 MHz	 10.5 V/m	 -5.1 dBm	OK
19/07/2017 11:40:15	    62.063 MHz	 11.2 V/m	 -5.1 dBm	OK
19/07/2017 11:40:19	    62.373 MHz	 11.4 V/m	 -5.4 dBm	OK
19/07/2017 11:40:23	    62.685 MHz	 11.4 V/m	 -5.7 dBm	OK
19/07/2017 11:40:27	    62.998 MHz	 11.2 V/m	 -5.9 dBm	OK
19/07/2017 11:40:31	    63.313 MHz	 11.4 V/m	 -5.9 dBm	OK
19/07/2017 11:40:35	    63.630 MHz	 11.4 V/m	 -5.9 dBm	OK
19/07/2017 11:40:39	    63.948 MHz	 11.4 V/m	 -5.9 dBm	OK
19/07/2017 11:40:42	    64.268 MHz	 11.2 V/m	 -5.9 dBm	OK
19/07/2017 11:40:45	    64.589 MHz	 11.0 V/m	 -5.9 dBm	OK
19/07/2017 11:40:48	    64.912 MHz	 10.7 V/m	 -5.9 dBm	OK
19/07/2017 11:40:52	    65.237 MHz	 10.5 V/m	 -5.9 dBm	OK
19/07/2017 11:40:55	    65.563 MHz	 10.5 V/m	 -5.9 dBm	OK
19/07/2017 11:40:58	    65.891 MHz	 10.7 V/m	 -5.9 dBm	OK
19/07/2017 11:41:02	    66.220 MHz	 11.2 V/m	 -5.9 dBm	OK
19/07/2017 11:41:05	    66.551 MHz	 11.4 V/m	 -5.9 dBm	OK
19/07/2017 11:41:08	    66.884 MHz	 11.4 V/m	 -5.9 dBm	OK
19/07/2017 11:41:12	    67.218 MHz	 11.4 V/m	 -6.1 dBm	OK
19/07/2017 11:41:16	    67.554 MHz	 11.4 V/m	 -6.3 dBm	OK
19/07/2017 11:41:19	    67.892 MHz	 11.4 V/m	 -6.3 dBm	OK
19/07/2017 11:41:23	    68.232 MHz	 11.4 V/m	 -6.6 dBm	OK
19/07/2017 11:41:27	    68.573 MHz	 11.2 V/m	 -7.1 dBm	OK
19/07/2017 11:41:31	    68.916 MHz	 11.4 V/m	 -7.2 dBm	OK
19/07/2017 11:41:35	    69.260 MHz	 11.4 V/m	 -7.2 dBm	OK
19/07/2017 11:41:40	    69.607 MHz	 11.4 V/m	 -7.5 dBm	OK
19/07/2017 11:41:44	    69.955 MHz	 11.4 V/m	 -7.7 dBm	OK
19/07/2017 11:41:48	    70.304 MHz	 11.4 V/m	 -7.9 dBm	OK
19/07/2017 11:41:52	    70.656 MHz	 11.4 V/m	 -7.9 dBm	OK
19/07/2017 11:41:57	    71.009 MHz	 11.4 V/m	 -8.1 dBm	OK
19/07/2017 11:42:02	    71.364 MHz	 11.4 V/m	 -8.3 dBm	OK
19/07/2017 11:42:06	    71.721 MHz	 11.4 V/m	 -8.6 dBm	OK
19/07/2017 11:42:10	    72.080 MHz	 11.2 V/m	 -9.1 dBm	OK
19/07/2017 11:42:13	    72.440 MHz	 11.4 V/m	 -9.1 dBm	OK
19/07/2017 11:42:18	    72.802 MHz	 11.4 V/m	 -9.5 dBm	OK
19/07/2017 11:42:23	    73.166 MHz	 11.2 V/m	 -9.8 dBm	OK
19/07/2017 11:42:27	    73.532 MHz	 11.4 V/m	 -9.8 dBm	OK
19/07/2017 11:42:31	    73.900 MHz	 11.2 V/m	-10.0 dBm	OK
19/07/2017 11:42:34	    74.269 MHz	 11.4 V/m	-10.0 dBm	OK
19/07/2017 11:42:37	    74.641 MHz	 11.2 V/m	-10.0 dBm	OK
19/07/2017 11:42:40	    75.014 MHz	 11.4 V/m	-10.0 dBm	OK
19/07/2017 11:42:44	    75.389 MHz	 11.2 V/m	-10.4 dBm	OK
19/07/2017 11:42:47	    75.766 MHz	 11.4 V/m	-10.4 dBm	OK
19/07/2017 11:42:54	    76.145 MHz	 11.2 V/m	-10.7 dBm	OK
19/07/2017 11:42:58	    76.525 MHz	 11.2 V/m	-10.7 dBm	OK
19/07/2017 11:43:02	    76.908 MHz	 11.4 V/m	-10.8 dBm	OK
19/07/2017 11:43:05	    77.293 MHz	 11.4 V/m	-10.8 dBm	OK
19/07/2017 11:43:10	    77.679 MHz	 11.4 V/m	-11.0 dBm	OK
19/07/2017 11:43:14	    78.067 MHz	 11.4 V/m	-11.0 dBm	OK
19/07/2017 11:43:17	    78.458 MHz	 11.4 V/m	-11.0 dBm	OK
19/07/2017 11:43:21	    78.850 MHz	 11.4 V/m	-11.0 dBm	OK
19/07/2017 11:43:24	    79.244 MHz	 11.2 V/m	-11.0 dBm	OK
19/07/2017 11:43:27	    79.641 MHz	 11.2 V/m	-11.0 dBm	OK
19/07/2017 11:43:30	    80.000 MHz	 11.2 V/m	-11.0 dBm	OK
