21/03/2017 09:48:24	     1.000 MHz	  3.9 V/m	-26.9 dBm	OK
21/03/2017 09:51:35	     1.694 MHz	  4.1 V/m	-24.4 dBm	OK
21/03/2017 09:51:38	     1.711 MHz	  4.7 V/m	-24.4 dBm	OK
21/03/2017 09:51:41	     1.729 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:51:45	     1.746 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:51:48	     1.763 MHz	  4.0 V/m	-24.4 dBm	OK
21/03/2017 09:51:52	     1.781 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:51:55	     1.799 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:51:59	     1.817 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:52:03	     1.835 MHz	  4.7 V/m	-24.4 dBm	OK
21/03/2017 09:52:07	     1.853 MHz	  4.3 V/m	-24.4 dBm	OK
21/03/2017 09:52:11	     1.872 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:52:15	     1.890 MHz	  4.3 V/m	-24.4 dBm	OK
21/03/2017 09:52:19	     1.909 MHz	  4.7 V/m	-24.4 dBm	OK
21/03/2017 09:52:23	     1.928 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:52:27	     1.948 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:52:31	     1.967 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:52:35	     1.987 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:52:38	     2.007 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:52:42	     2.027 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:52:46	     2.047 MHz	  4.0 V/m	-24.4 dBm	OK
21/03/2017 09:52:52	     2.068 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:52:55	     2.088 MHz	  4.7 V/m	-24.4 dBm	OK
21/03/2017 09:52:59	     2.109 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:53:02	     2.130 MHz	  4.1 V/m	-24.4 dBm	OK
21/03/2017 09:53:06	     2.152 MHz	  4.1 V/m	-24.4 dBm	OK
21/03/2017 09:53:12	     2.173 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:53:15	     2.195 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:53:18	     2.217 MHz	  4.1 V/m	-24.4 dBm	OK
21/03/2017 09:53:21	     2.239 MHz	  4.3 V/m	-24.4 dBm	OK
21/03/2017 09:53:24	     2.261 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:53:28	     2.284 MHz	  4.3 V/m	-24.4 dBm	OK
21/03/2017 09:53:32	     2.307 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:53:35	     2.330 MHz	  4.7 V/m	-24.4 dBm	OK
21/03/2017 09:53:39	     2.353 MHz	  4.7 V/m	-24.4 dBm	OK
21/03/2017 09:53:43	     2.377 MHz	  4.1 V/m	-24.4 dBm	OK
21/03/2017 09:53:47	     2.400 MHz	  4.3 V/m	-24.4 dBm	OK
21/03/2017 09:53:51	     2.424 MHz	  4.7 V/m	-24.4 dBm	OK
21/03/2017 09:53:54	     2.449 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:53:59	     2.473 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:54:03	     2.498 MHz	  4.1 V/m	-24.4 dBm	OK
21/03/2017 09:54:06	     2.523 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:54:10	     2.548 MHz	  4.3 V/m	-24.4 dBm	OK
21/03/2017 09:54:14	     2.574 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:54:17	     2.599 MHz	  5.0 V/m	-24.4 dBm	OK
21/03/2017 09:54:20	     2.625 MHz	  4.3 V/m	-24.4 dBm	OK
21/03/2017 09:54:25	     2.652 MHz	  5.0 V/m	-24.4 dBm	OK
21/03/2017 09:54:29	     2.678 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:54:33	     2.705 MHz	  4.5 V/m	-24.4 dBm	OK
21/03/2017 09:54:37	     2.732 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:54:40	     2.759 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:54:43	     2.787 MHz	  4.7 V/m	-24.4 dBm	OK
21/03/2017 09:54:47	     2.815 MHz	  5.0 V/m	-24.4 dBm	OK
21/03/2017 09:54:51	     2.843 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:54:54	     2.871 MHz	  4.8 V/m	-24.4 dBm	OK
21/03/2017 09:54:59	     2.900 MHz	  4.8 V/m	-24.8 dBm	OK
21/03/2017 09:55:02	     2.929 MHz	  4.8 V/m	-24.8 dBm	OK
21/03/2017 09:55:05	     2.958 MHz	  4.8 V/m	-24.8 dBm	OK
21/03/2017 09:55:08	     2.988 MHz	  4.8 V/m	-24.8 dBm	OK
21/03/2017 09:55:12	     3.018 MHz	  5.0 V/m	-24.8 dBm	OK
21/03/2017 09:55:15	     3.048 MHz	  4.8 V/m	-24.8 dBm	OK
21/03/2017 09:55:19	     3.078 MHz	  5.0 V/m	-24.8 dBm	OK
21/03/2017 09:55:22	     3.109 MHz	  5.1 V/m	-24.8 dBm	OK
21/03/2017 09:55:26	     3.140 MHz	  5.1 V/m	-24.8 dBm	OK
21/03/2017 09:55:30	     3.172 MHz	  5.1 V/m	-25.2 dBm	OK
21/03/2017 09:55:33	     3.203 MHz	  5.0 V/m	-25.2 dBm	OK
21/03/2017 09:55:37	     3.235 MHz	  5.0 V/m	-25.2 dBm	OK
21/03/2017 09:55:40	     3.268 MHz	  5.1 V/m	-25.2 dBm	OK
21/03/2017 09:55:43	     3.300 MHz	  5.1 V/m	-25.2 dBm	OK
21/03/2017 09:55:47	     3.333 MHz	  5.1 V/m	-25.2 dBm	OK
21/03/2017 09:55:51	     3.367 MHz	  5.0 V/m	-25.6 dBm	OK
21/03/2017 09:55:55	     3.400 MHz	  5.0 V/m	-25.6 dBm	OK
21/03/2017 09:55:59	     3.434 MHz	  5.0 V/m	-25.6 dBm	OK
21/03/2017 09:56:02	     3.469 MHz	  5.1 V/m	-25.6 dBm	OK
21/03/2017 09:56:05	     3.503 MHz	  5.1 V/m	-25.6 dBm	OK
21/03/2017 09:56:08	     3.538 MHz	  5.0 V/m	-25.6 dBm	OK
21/03/2017 09:56:11	     3.574 MHz	  5.1 V/m	-25.6 dBm	OK
21/03/2017 09:56:14	     3.610 MHz	  5.1 V/m	-25.6 dBm	OK
21/03/2017 09:56:18	     3.646 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:56:21	     3.682 MHz	  5.0 V/m	-25.6 dBm	OK
21/03/2017 09:56:25	     3.719 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:56:29	     3.756 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:56:33	     3.794 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:56:36	     3.832 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:56:39	     3.870 MHz	  4.7 V/m	-25.6 dBm	OK
21/03/2017 09:56:43	     3.909 MHz	  4.5 V/m	-25.6 dBm	OK
21/03/2017 09:56:46	     3.948 MHz	  4.5 V/m	-25.6 dBm	OK
21/03/2017 09:56:49	     3.987 MHz	  4.5 V/m	-25.6 dBm	OK
21/03/2017 09:56:52	     4.027 MHz	  4.5 V/m	-25.6 dBm	OK
21/03/2017 09:56:56	     4.067 MHz	  4.5 V/m	-25.6 dBm	OK
21/03/2017 09:56:59	     4.108 MHz	  4.5 V/m	-25.6 dBm	OK
21/03/2017 09:57:03	     4.149 MHz	  4.7 V/m	-25.6 dBm	OK
21/03/2017 09:57:07	     4.191 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:57:10	     4.233 MHz	  4.7 V/m	-25.6 dBm	OK
21/03/2017 09:57:13	     4.275 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:57:16	     4.318 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:57:19	     4.361 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:57:22	     4.404 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:57:25	     4.448 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:57:28	     4.493 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:57:32	     4.538 MHz	  4.8 V/m	-25.6 dBm	OK
21/03/2017 09:57:36	     4.583 MHz	  4.5 V/m	-25.6 dBm	OK
21/03/2017 09:57:39	     4.629 MHz	  4.7 V/m	-25.6 dBm	OK
21/03/2017 09:57:42	     4.675 MHz	  4.5 V/m	-25.6 dBm	OK
21/03/2017 09:57:45	     4.722 MHz	  4.5 V/m	-25.6 dBm	OK
21/03/2017 09:57:48	     4.769 MHz	  4.5 V/m	-25.6 dBm	OK
21/03/2017 09:57:51	     4.817 MHz	  4.3 V/m	-25.6 dBm	OK
21/03/2017 09:57:54	     4.865 MHz	  4.5 V/m	-25.6 dBm	OK
21/03/2017 09:57:57	     4.914 MHz	  4.3 V/m	-25.6 dBm	OK
21/03/2017 09:58:00	     4.963 MHz	  4.3 V/m	-25.6 dBm	OK
21/03/2017 09:58:03	     5.000 MHz	  4.3 V/m	-25.6 dBm	OK
