21/03/2017 15:29:17	     1.000 MHz	 10.4 V/m	-16.9 dBm	OK
21/03/2017 15:31:45	     1.565 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:31:48	     1.580 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:31:52	     1.596 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:31:55	     1.612 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:31:58	     1.628 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:32:01	     1.645 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:32:04	     1.661 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:32:07	     1.678 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:32:10	     1.694 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:32:13	     1.711 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:32:16	     1.729 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:32:19	     1.746 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:32:22	     1.763 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:32:26	     1.781 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:32:30	     1.799 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:32:33	     1.817 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:32:37	     1.835 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:32:40	     1.853 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:32:44	     1.872 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:32:47	     1.890 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:32:50	     1.909 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:32:53	     1.928 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:32:57	     1.948 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:33:00	     1.967 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:33:03	     1.987 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:33:07	     2.007 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:33:11	     2.027 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:33:14	     2.047 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:17	     2.068 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:21	     2.088 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:24	     2.109 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:27	     2.130 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:30	     2.152 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:33	     2.173 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:36	     2.195 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:39	     2.217 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:42	     2.239 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:45	     2.261 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:48	     2.284 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:51	     2.307 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:54	     2.330 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:33:57	     2.353 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:34:01	     2.377 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:34:04	     2.400 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:34:07	     2.424 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:34:10	     2.449 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:34:13	     2.473 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:34:16	     2.498 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:34:19	     2.523 MHz	 10.7 V/m	-16.1 dBm	OK
21/03/2017 15:34:23	     2.548 MHz	 10.7 V/m	-16.1 dBm	OK
21/03/2017 15:34:27	     2.574 MHz	 10.7 V/m	-16.1 dBm	OK
21/03/2017 15:34:30	     2.599 MHz	 10.7 V/m	-16.1 dBm	OK
21/03/2017 15:34:33	     2.625 MHz	 10.7 V/m	-16.1 dBm	OK
21/03/2017 15:34:36	     2.652 MHz	 10.7 V/m	-16.1 dBm	OK
21/03/2017 15:34:40	     2.678 MHz	 11.0 V/m	-16.1 dBm	OK
21/03/2017 15:34:43	     2.705 MHz	 11.0 V/m	-16.1 dBm	OK
21/03/2017 15:34:46	     2.732 MHz	 11.0 V/m	-16.1 dBm	OK
21/03/2017 15:34:49	     2.759 MHz	 11.0 V/m	-16.1 dBm	OK
21/03/2017 15:34:52	     2.787 MHz	 11.0 V/m	-16.1 dBm	OK
21/03/2017 15:34:56	     2.815 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:34:59	     2.843 MHz	 11.0 V/m	-16.1 dBm	OK
21/03/2017 15:35:03	     2.871 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:06	     2.900 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:09	     2.929 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:12	     2.958 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:15	     2.988 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:18	     3.018 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:22	     3.048 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:25	     3.078 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:28	     3.109 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:32	     3.140 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:36	     3.172 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:39	     3.203 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:42	     3.235 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:45	     3.268 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:48	     3.300 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:52	     3.333 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:55	     3.367 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:35:59	     3.400 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:36:02	     3.434 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:36:06	     3.469 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:36:09	     3.503 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:36:12	     3.538 MHz	 11.2 V/m	-16.1 dBm	OK
21/03/2017 15:36:16	     3.574 MHz	 11.0 V/m	-16.1 dBm	OK
21/03/2017 15:36:20	     3.610 MHz	 11.0 V/m	-16.1 dBm	OK
21/03/2017 15:36:23	     3.646 MHz	 11.0 V/m	-16.1 dBm	OK
21/03/2017 15:36:27	     3.682 MHz	 11.0 V/m	-16.1 dBm	OK
21/03/2017 15:36:30	     3.719 MHz	 11.0 V/m	-16.1 dBm	OK
21/03/2017 15:36:33	     3.756 MHz	 10.7 V/m	-16.1 dBm	OK
21/03/2017 15:36:36	     3.794 MHz	 10.7 V/m	-16.1 dBm	OK
21/03/2017 15:36:39	     3.832 MHz	 10.7 V/m	-16.1 dBm	OK
21/03/2017 15:36:42	     3.870 MHz	 10.7 V/m	-16.1 dBm	OK
21/03/2017 15:36:46	     3.909 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:36:49	     3.948 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:36:52	     3.987 MHz	 10.5 V/m	-16.1 dBm	OK
21/03/2017 15:36:55	     4.027 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:36:58	     4.067 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:37:01	     4.108 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:37:04	     4.149 MHz	 10.4 V/m	-16.1 dBm	OK
21/03/2017 15:37:08	     4.191 MHz	 10.7 V/m	-15.7 dBm	OK
21/03/2017 15:37:12	     4.233 MHz	 10.7 V/m	-15.7 dBm	OK
21/03/2017 15:37:15	     4.275 MHz	 10.5 V/m	-15.7 dBm	OK
21/03/2017 15:37:18	     4.318 MHz	 10.5 V/m	-15.7 dBm	OK
21/03/2017 15:37:22	     4.361 MHz	 10.5 V/m	-15.7 dBm	OK
21/03/2017 15:37:25	     4.404 MHz	 10.4 V/m	-15.7 dBm	OK
21/03/2017 15:37:29	     4.448 MHz	 10.5 V/m	-15.5 dBm	OK
21/03/2017 15:37:32	     4.493 MHz	 10.4 V/m	-15.5 dBm	OK
21/03/2017 15:37:35	     4.538 MHz	 10.4 V/m	-15.5 dBm	OK
21/03/2017 15:37:39	     4.583 MHz	 10.4 V/m	-15.3 dBm	OK
21/03/2017 15:37:42	     4.629 MHz	 10.4 V/m	-15.3 dBm	OK
21/03/2017 15:37:46	     4.675 MHz	 10.5 V/m	-14.9 dBm	OK
21/03/2017 15:37:50	     4.722 MHz	 10.5 V/m	-14.9 dBm	OK
21/03/2017 15:37:53	     4.769 MHz	 10.4 V/m	-14.9 dBm	OK
21/03/2017 15:37:57	     4.817 MHz	 10.5 V/m	-14.7 dBm	OK
21/03/2017 15:38:00	     4.865 MHz	 10.4 V/m	-14.7 dBm	OK
21/03/2017 15:38:03	     4.914 MHz	 10.4 V/m	-14.7 dBm	OK
21/03/2017 15:38:07	     4.963 MHz	 10.7 V/m	-14.3 dBm	OK
21/03/2017 15:38:10	     5.000 MHz	 10.5 V/m	-14.3 dBm	OK
