09/02/2016 12:43:12	     1.000 MHz	 10.4 V/m	-25.8 dBm	OK
09/02/2016 12:45:45	     1.596 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:45:48	     1.612 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:45:51	     1.628 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:45:54	     1.645 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:45:57	     1.661 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:46:00	     1.678 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:46:03	     1.694 MHz	 11.2 V/m	-25.6 dBm	OK
09/02/2016 12:46:06	     1.711 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:46:10	     1.729 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:46:13	     1.746 MHz	 11.2 V/m	-25.6 dBm	OK
09/02/2016 12:46:16	     1.763 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:46:19	     1.781 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:46:22	     1.799 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:46:25	     1.817 MHz	 10.7 V/m	-25.6 dBm	OK
09/02/2016 12:46:28	     1.835 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:46:31	     1.853 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:46:34	     1.872 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:46:38	     1.890 MHz	 10.7 V/m	-25.6 dBm	OK
09/02/2016 12:46:41	     1.909 MHz	 11.0 V/m	-25.6 dBm	OK
09/02/2016 12:46:44	     1.928 MHz	 10.7 V/m	-25.6 dBm	OK
09/02/2016 12:46:47	     1.948 MHz	 10.7 V/m	-25.6 dBm	OK
09/02/2016 12:46:50	     1.967 MHz	 10.7 V/m	-25.6 dBm	OK
09/02/2016 12:46:53	     1.987 MHz	 10.7 V/m	-25.6 dBm	OK
09/02/2016 12:46:57	     2.007 MHz	 10.7 V/m	-25.6 dBm	OK
09/02/2016 12:47:00	     2.027 MHz	 10.5 V/m	-25.6 dBm	OK
09/02/2016 12:47:03	     2.047 MHz	 10.7 V/m	-25.6 dBm	OK
09/02/2016 12:47:06	     2.068 MHz	 10.5 V/m	-25.6 dBm	OK
09/02/2016 12:47:10	     2.088 MHz	 10.5 V/m	-25.6 dBm	OK
09/02/2016 12:47:13	     2.109 MHz	 10.5 V/m	-25.6 dBm	OK
09/02/2016 12:47:16	     2.130 MHz	 10.5 V/m	-25.6 dBm	OK
09/02/2016 12:47:19	     2.152 MHz	 10.5 V/m	-25.6 dBm	OK
09/02/2016 12:47:22	     2.173 MHz	 10.4 V/m	-25.6 dBm	OK
09/02/2016 12:47:25	     2.195 MHz	 10.4 V/m	-25.6 dBm	OK
09/02/2016 12:47:28	     2.217 MHz	 10.4 V/m	-25.6 dBm	OK
09/02/2016 12:47:32	     2.239 MHz	 10.4 V/m	-25.6 dBm	OK
09/02/2016 12:47:36	     2.261 MHz	 10.7 V/m	-25.2 dBm	OK
09/02/2016 12:47:39	     2.284 MHz	 10.5 V/m	-25.2 dBm	OK
09/02/2016 12:47:42	     2.307 MHz	 10.5 V/m	-25.2 dBm	OK
09/02/2016 12:47:45	     2.330 MHz	 10.4 V/m	-25.2 dBm	OK
09/02/2016 12:47:48	     2.353 MHz	 10.4 V/m	-25.2 dBm	OK
09/02/2016 12:47:52	     2.377 MHz	 10.5 V/m	-24.8 dBm	OK
09/02/2016 12:47:55	     2.400 MHz	 10.5 V/m	-24.8 dBm	OK
09/02/2016 12:47:58	     2.424 MHz	 10.5 V/m	-24.8 dBm	OK
09/02/2016 12:48:01	     2.449 MHz	 10.5 V/m	-24.8 dBm	OK
09/02/2016 12:48:04	     2.473 MHz	 10.4 V/m	-24.8 dBm	OK
09/02/2016 12:48:07	     2.498 MHz	 10.4 V/m	-24.8 dBm	OK
09/02/2016 12:48:11	     2.523 MHz	 10.7 V/m	-24.4 dBm	OK
09/02/2016 12:48:14	     2.548 MHz	 10.5 V/m	-24.4 dBm	OK
09/02/2016 12:48:17	     2.574 MHz	 10.5 V/m	-24.4 dBm	OK
09/02/2016 12:48:20	     2.599 MHz	 10.5 V/m	-24.4 dBm	OK
09/02/2016 12:48:23	     2.625 MHz	 10.4 V/m	-24.4 dBm	OK
09/02/2016 12:48:26	     2.652 MHz	 10.4 V/m	-24.4 dBm	OK
09/02/2016 12:48:29	     2.678 MHz	 10.4 V/m	-24.4 dBm	OK
09/02/2016 12:48:33	     2.705 MHz	 10.7 V/m	-24.0 dBm	OK
09/02/2016 12:48:36	     2.732 MHz	 10.5 V/m	-24.0 dBm	OK
09/02/2016 12:48:39	     2.759 MHz	 10.5 V/m	-24.0 dBm	OK
09/02/2016 12:48:42	     2.787 MHz	 10.5 V/m	-24.0 dBm	OK
09/02/2016 12:48:45	     2.815 MHz	 10.5 V/m	-24.0 dBm	OK
09/02/2016 12:48:49	     2.843 MHz	 10.4 V/m	-24.0 dBm	OK
09/02/2016 12:48:52	     2.871 MHz	 10.4 V/m	-24.0 dBm	OK
09/02/2016 12:48:55	     2.900 MHz	 10.4 V/m	-24.0 dBm	OK
09/02/2016 12:48:59	     2.929 MHz	 10.5 V/m	-23.6 dBm	OK
09/02/2016 12:49:03	     2.958 MHz	 10.5 V/m	-23.6 dBm	OK
09/02/2016 12:49:06	     2.988 MHz	 10.5 V/m	-23.6 dBm	OK
09/02/2016 12:49:09	     3.018 MHz	 10.5 V/m	-23.6 dBm	OK
09/02/2016 12:49:12	     3.048 MHz	 10.5 V/m	-23.6 dBm	OK
09/02/2016 12:49:15	     3.078 MHz	 10.4 V/m	-23.6 dBm	OK
09/02/2016 12:49:18	     3.109 MHz	 10.4 V/m	-23.6 dBm	OK
09/02/2016 12:49:21	     3.140 MHz	 10.4 V/m	-23.6 dBm	OK
09/02/2016 12:49:25	     3.172 MHz	 10.4 V/m	-23.4 dBm	OK
09/02/2016 12:49:28	     3.203 MHz	 10.4 V/m	-23.4 dBm	OK
09/02/2016 12:49:31	     3.235 MHz	 10.4 V/m	-23.4 dBm	OK
09/02/2016 12:49:34	     3.268 MHz	 10.4 V/m	-23.4 dBm	OK
09/02/2016 12:49:38	     3.300 MHz	 10.4 V/m	-23.2 dBm	OK
09/02/2016 12:49:41	     3.333 MHz	 10.4 V/m	-23.2 dBm	OK
09/02/2016 12:49:44	     3.367 MHz	 10.4 V/m	-23.2 dBm	OK
09/02/2016 12:49:47	     3.400 MHz	 10.4 V/m	-23.2 dBm	OK
09/02/2016 12:49:51	     3.434 MHz	 10.5 V/m	-23.0 dBm	OK
09/02/2016 12:49:54	     3.469 MHz	 10.5 V/m	-23.0 dBm	OK
09/02/2016 12:49:57	     3.503 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:00	     3.538 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:03	     3.574 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:06	     3.610 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:09	     3.646 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:12	     3.682 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:15	     3.719 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:18	     3.756 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:21	     3.794 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:24	     3.832 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:27	     3.870 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:30	     3.909 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:33	     3.948 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:36	     3.987 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:39	     4.027 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:42	     4.067 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:45	     4.108 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:48	     4.149 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:51	     4.191 MHz	 10.4 V/m	-23.0 dBm	OK
09/02/2016 12:50:54	     4.233 MHz	 10.5 V/m	-23.0 dBm	OK
09/02/2016 12:50:57	     4.275 MHz	 10.5 V/m	-23.0 dBm	OK
09/02/2016 12:51:00	     4.318 MHz	 10.5 V/m	-23.0 dBm	OK
09/02/2016 12:51:03	     4.361 MHz	 10.5 V/m	-23.0 dBm	OK
09/02/2016 12:51:06	     4.404 MHz	 10.5 V/m	-23.0 dBm	OK
09/02/2016 12:51:09	     4.448 MHz	 10.5 V/m	-23.0 dBm	OK
09/02/2016 12:51:12	     4.493 MHz	 10.5 V/m	-23.0 dBm	OK
09/02/2016 12:51:15	     4.538 MHz	 10.7 V/m	-23.0 dBm	OK
09/02/2016 12:51:18	     4.583 MHz	 10.7 V/m	-23.0 dBm	OK
09/02/2016 12:51:21	     4.629 MHz	 10.7 V/m	-23.0 dBm	OK
09/02/2016 12:51:24	     4.675 MHz	 10.7 V/m	-23.0 dBm	OK
09/02/2016 12:51:27	     4.722 MHz	 10.7 V/m	-23.0 dBm	OK
09/02/2016 12:51:30	     4.769 MHz	 10.7 V/m	-23.0 dBm	OK
09/02/2016 12:51:33	     4.817 MHz	 10.7 V/m	-23.0 dBm	OK
09/02/2016 12:51:36	     4.865 MHz	 10.7 V/m	-23.0 dBm	OK
09/02/2016 12:51:39	     4.914 MHz	 10.7 V/m	-23.0 dBm	OK
09/02/2016 12:51:42	     4.963 MHz	 10.7 V/m	-23.0 dBm	OK
09/02/2016 12:51:46	     5.000 MHz	 11.0 V/m	-23.0 dBm	OK
