17/11/2016 11:15:16	     5.000 MHz	 10.4 V/m	-20.3 dBm	OK
17/11/2016 11:17:35	     6.165 MHz	 10.5 V/m	-18.7 dBm	OK
17/11/2016 11:17:38	     6.196 MHz	 10.4 V/m	-18.7 dBm	OK
17/11/2016 11:17:41	     6.227 MHz	 10.4 V/m	-18.7 dBm	OK
17/11/2016 11:17:44	     6.258 MHz	 10.4 V/m	-18.7 dBm	OK
17/11/2016 11:17:48	     6.289 MHz	 10.7 V/m	-18.3 dBm	OK
17/11/2016 11:17:52	     6.321 MHz	 10.7 V/m	-18.3 dBm	OK
17/11/2016 11:17:55	     6.352 MHz	 10.7 V/m	-18.3 dBm	OK
17/11/2016 11:17:59	     6.384 MHz	 10.7 V/m	-18.3 dBm	OK
17/11/2016 11:18:02	     6.416 MHz	 11.0 V/m	-18.3 dBm	OK
17/11/2016 11:18:06	     6.448 MHz	 11.0 V/m	-18.3 dBm	OK
17/11/2016 11:18:09	     6.480 MHz	 11.0 V/m	-18.3 dBm	OK
17/11/2016 11:18:13	     6.513 MHz	 11.0 V/m	-18.3 dBm	OK
17/11/2016 11:18:16	     6.545 MHz	 11.0 V/m	-18.3 dBm	OK
17/11/2016 11:18:20	     6.578 MHz	 11.0 V/m	-18.3 dBm	OK
17/11/2016 11:18:23	     6.611 MHz	 11.0 V/m	-18.3 dBm	OK
17/11/2016 11:18:27	     6.644 MHz	 10.7 V/m	-18.3 dBm	OK
17/11/2016 11:18:30	     6.677 MHz	 10.7 V/m	-18.3 dBm	OK
17/11/2016 11:18:33	     6.711 MHz	 10.5 V/m	-18.3 dBm	OK
17/11/2016 11:18:37	     6.744 MHz	 10.5 V/m	-18.3 dBm	OK
17/11/2016 11:18:40	     6.778 MHz	 10.5 V/m	-18.3 dBm	OK
17/11/2016 11:18:43	     6.812 MHz	 10.4 V/m	-18.3 dBm	OK
17/11/2016 11:18:46	     6.846 MHz	 10.4 V/m	-18.3 dBm	OK
17/11/2016 11:18:50	     6.880 MHz	 10.4 V/m	-18.1 dBm	OK
17/11/2016 11:18:53	     6.915 MHz	 10.4 V/m	-18.1 dBm	OK
17/11/2016 11:18:57	     6.949 MHz	 10.4 V/m	-17.9 dBm	OK
17/11/2016 11:19:01	     6.984 MHz	 10.5 V/m	-17.7 dBm	OK
17/11/2016 11:19:04	     7.019 MHz	 10.4 V/m	-17.7 dBm	OK
17/11/2016 11:19:08	     7.054 MHz	 10.4 V/m	-17.5 dBm	OK
17/11/2016 11:19:11	     7.089 MHz	 10.4 V/m	-17.5 dBm	OK
17/11/2016 11:19:15	     7.125 MHz	 10.5 V/m	-17.1 dBm	OK
17/11/2016 11:19:18	     7.160 MHz	 10.5 V/m	-17.1 dBm	OK
17/11/2016 11:19:22	     7.196 MHz	 10.4 V/m	-17.1 dBm	OK
17/11/2016 11:19:26	     7.232 MHz	 10.4 V/m	-16.9 dBm	OK
17/11/2016 11:19:29	     7.268 MHz	 10.4 V/m	-16.9 dBm	OK
17/11/2016 11:19:33	     7.305 MHz	 10.4 V/m	-16.7 dBm	OK
17/11/2016 11:19:37	     7.341 MHz	 10.4 V/m	-16.5 dBm	OK
17/11/2016 11:19:40	     7.378 MHz	 10.4 V/m	-16.5 dBm	OK
17/11/2016 11:19:44	     7.415 MHz	 10.5 V/m	-16.1 dBm	OK
17/11/2016 11:19:47	     7.452 MHz	 10.5 V/m	-16.1 dBm	OK
17/11/2016 11:19:50	     7.489 MHz	 10.4 V/m	-16.1 dBm	OK
17/11/2016 11:19:54	     7.526 MHz	 10.5 V/m	-15.7 dBm	OK
17/11/2016 11:19:57	     7.564 MHz	 10.4 V/m	-15.7 dBm	OK
17/11/2016 11:20:00	     7.602 MHz	 10.4 V/m	-15.7 dBm	OK
17/11/2016 11:20:04	     7.640 MHz	 10.5 V/m	-15.3 dBm	OK
17/11/2016 11:20:07	     7.678 MHz	 10.4 V/m	-15.3 dBm	OK
17/11/2016 11:20:12	     7.716 MHz	 10.7 V/m	-14.9 dBm	OK
17/11/2016 11:20:15	     7.755 MHz	 10.5 V/m	-14.9 dBm	OK
17/11/2016 11:20:18	     7.794 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:20:22	     7.833 MHz	 10.4 V/m	-14.7 dBm	OK
17/11/2016 11:20:26	     7.872 MHz	 10.5 V/m	-14.3 dBm	OK
17/11/2016 11:20:29	     7.911 MHz	 10.4 V/m	-14.3 dBm	OK
17/11/2016 11:20:33	     7.951 MHz	 10.4 V/m	-14.1 dBm	OK
17/11/2016 11:20:37	     7.991 MHz	 10.4 V/m	-13.9 dBm	OK
17/11/2016 11:20:41	     8.031 MHz	 10.4 V/m	-13.7 dBm	OK
17/11/2016 11:20:45	     8.071 MHz	 10.4 V/m	-13.5 dBm	OK
17/11/2016 11:20:49	     8.111 MHz	 10.4 V/m	-13.3 dBm	OK
17/11/2016 11:20:53	     8.152 MHz	 10.5 V/m	-12.7 dBm	OK
17/11/2016 11:20:57	     8.192 MHz	 10.4 V/m	-12.7 dBm	OK
17/11/2016 11:21:01	     8.233 MHz	 10.7 V/m	-12.1 dBm	OK
17/11/2016 11:21:04	     8.275 MHz	 10.4 V/m	-12.1 dBm	OK
17/11/2016 11:21:08	     8.316 MHz	 10.4 V/m	-11.7 dBm	OK
17/11/2016 11:21:12	     8.357 MHz	 10.4 V/m	-11.3 dBm	OK
17/11/2016 11:21:13	     8.399 MHz	 10.4 V/m	-11.3 dBm	FAIL (LIMIT)
17/11/2016 11:21:16	     8.441 MHz	  9.9 V/m	-11.3 dBm	FAIL (LIMIT)
17/11/2016 11:21:19	     8.483 MHz	  9.3 V/m	-11.3 dBm	FAIL (LIMIT)
17/11/2016 11:21:23	     8.526 MHz	  8.7 V/m	-11.4 dBm	FAIL (LIMIT)
17/11/2016 11:21:26	     8.568 MHz	  8.2 V/m	-11.4 dBm	FAIL (LIMIT)
17/11/2016 11:21:30	     8.611 MHz	  7.6 V/m	-11.4 dBm	FAIL (LIMIT)
17/11/2016 11:21:33	     8.654 MHz	  7.0 V/m	-11.4 dBm	FAIL (LIMIT)
17/11/2016 11:21:37	     8.698 MHz	  6.7 V/m	-11.4 dBm	FAIL (LIMIT)
17/11/2016 11:21:40	     8.741 MHz	  6.1 V/m	-11.4 dBm	FAIL (LIMIT)
17/11/2016 11:21:44	     8.785 MHz	  5.9 V/m	-11.4 dBm	FAIL (LIMIT)
17/11/2016 11:21:47	     8.829 MHz	  5.9 V/m	-11.4 dBm	FAIL (LIMIT)
17/11/2016 11:21:50	     8.873 MHz	  6.1 V/m	-11.5 dBm	FAIL (LIMIT)
17/11/2016 11:21:54	     8.917 MHz	  6.5 V/m	-11.5 dBm	FAIL (LIMIT)
17/11/2016 11:21:57	     8.962 MHz	  7.0 V/m	-11.5 dBm	FAIL (LIMIT)
17/11/2016 11:22:02	     9.007 MHz	  7.6 V/m	-11.5 dBm	FAIL (LIMIT)
17/11/2016 11:22:05	     9.052 MHz	  8.2 V/m	-11.5 dBm	FAIL (LIMIT)
17/11/2016 11:22:08	     9.097 MHz	  8.5 V/m	-11.5 dBm	FAIL (LIMIT)
17/11/2016 11:22:11	     9.142 MHz	  8.5 V/m	-11.5 dBm	FAIL (LIMIT)
17/11/2016 11:22:16	     9.188 MHz	  9.3 V/m	-11.5 dBm	FAIL (LIMIT)
17/11/2016 11:22:20	     9.234 MHz	  9.7 V/m	-11.5 dBm	FAIL (LIMIT)
17/11/2016 11:22:27	     9.280 MHz	 10.5 V/m	-11.4 dBm	OK
17/11/2016 11:22:30	     9.327 MHz	 11.0 V/m	-11.4 dBm	OK
17/11/2016 11:22:34	     9.373 MHz	 11.4 V/m	-11.4 dBm	OK
17/11/2016 11:22:39	     9.420 MHz	 11.4 V/m	-12.1 dBm	OK
17/11/2016 11:22:44	     9.467 MHz	 11.4 V/m	-12.7 dBm	OK
17/11/2016 11:22:49	     9.515 MHz	 11.4 V/m	-13.7 dBm	OK
17/11/2016 11:22:53	     9.562 MHz	 11.4 V/m	-14.1 dBm	OK
17/11/2016 11:22:58	     9.610 MHz	 11.4 V/m	-14.7 dBm	OK
17/11/2016 11:23:03	     9.658 MHz	 11.4 V/m	-15.3 dBm	OK
17/11/2016 11:23:08	     9.706 MHz	 11.4 V/m	-15.9 dBm	OK
17/11/2016 11:23:12	     9.755 MHz	 11.2 V/m	-16.7 dBm	OK
17/11/2016 11:23:17	     9.804 MHz	 11.2 V/m	-17.3 dBm	OK
17/11/2016 11:23:22	     9.853 MHz	 11.4 V/m	-17.6 dBm	OK
17/11/2016 11:23:27	     9.902 MHz	 11.4 V/m	-17.8 dBm	OK
17/11/2016 11:23:31	     9.951 MHz	 11.4 V/m	-18.0 dBm	OK
17/11/2016 11:23:35	    10.001 MHz	 11.4 V/m	-18.4 dBm	OK
17/11/2016 11:23:39	    10.051 MHz	 11.4 V/m	-18.5 dBm	OK
17/11/2016 11:23:43	    10.101 MHz	 11.4 V/m	-18.6 dBm	OK
17/11/2016 11:23:48	    10.152 MHz	 11.2 V/m	-18.9 dBm	OK
17/11/2016 11:23:51	    10.203 MHz	 11.4 V/m	-18.9 dBm	OK
17/11/2016 11:23:54	    10.254 MHz	 11.4 V/m	-18.9 dBm	OK
17/11/2016 11:23:57	    10.305 MHz	 11.4 V/m	-18.9 dBm	OK
17/11/2016 11:24:00	    10.357 MHz	 11.2 V/m	-18.9 dBm	OK
17/11/2016 11:24:03	    10.408 MHz	 11.4 V/m	-18.9 dBm	OK
17/11/2016 11:24:07	    10.460 MHz	 11.2 V/m	-18.9 dBm	OK
17/11/2016 11:24:10	    10.513 MHz	 11.0 V/m	-18.9 dBm	OK
17/11/2016 11:24:13	    10.565 MHz	 11.0 V/m	-18.9 dBm	OK
17/11/2016 11:24:17	    10.618 MHz	 10.7 V/m	-18.9 dBm	OK
17/11/2016 11:24:21	    10.671 MHz	 10.7 V/m	-18.9 dBm	OK
17/11/2016 11:24:24	    10.725 MHz	 10.7 V/m	-18.9 dBm	OK
17/11/2016 11:24:27	    10.778 MHz	 10.5 V/m	-18.9 dBm	OK
17/11/2016 11:24:30	    10.832 MHz	 10.5 V/m	-18.9 dBm	OK
17/11/2016 11:24:33	    10.886 MHz	 10.4 V/m	-18.9 dBm	OK
17/11/2016 11:24:37	    10.941 MHz	 10.4 V/m	-18.9 dBm	OK
17/11/2016 11:24:41	    10.995 MHz	 10.4 V/m	-18.7 dBm	OK
17/11/2016 11:24:44	    11.050 MHz	 10.4 V/m	-18.7 dBm	OK
17/11/2016 11:24:48	    11.106 MHz	 10.7 V/m	-18.3 dBm	OK
17/11/2016 11:24:52	    11.161 MHz	 10.5 V/m	-18.3 dBm	OK
17/11/2016 11:24:55	    11.217 MHz	 10.5 V/m	-18.3 dBm	OK
17/11/2016 11:24:58	    11.273 MHz	 10.5 V/m	-18.3 dBm	OK
17/11/2016 11:25:01	    11.329 MHz	 10.4 V/m	-18.3 dBm	OK
17/11/2016 11:25:04	    11.386 MHz	 10.4 V/m	-18.3 dBm	OK
17/11/2016 11:25:07	    11.443 MHz	 10.4 V/m	-18.3 dBm	OK
17/11/2016 11:25:10	    11.500 MHz	 10.4 V/m	-18.3 dBm	OK
17/11/2016 11:25:14	    11.558 MHz	 10.4 V/m	-18.1 dBm	OK
17/11/2016 11:25:17	    11.615 MHz	 10.4 V/m	-18.1 dBm	OK
17/11/2016 11:25:20	    11.673 MHz	 10.4 V/m	-18.1 dBm	OK
17/11/2016 11:25:23	    11.732 MHz	 10.4 V/m	-18.1 dBm	OK
17/11/2016 11:25:27	    11.791 MHz	 10.4 V/m	-17.9 dBm	OK
17/11/2016 11:25:30	    11.849 MHz	 10.4 V/m	-17.9 dBm	OK
17/11/2016 11:25:33	    11.909 MHz	 10.4 V/m	-17.9 dBm	OK
17/11/2016 11:25:37	    11.968 MHz	 10.7 V/m	-17.5 dBm	OK
17/11/2016 11:25:40	    12.028 MHz	 10.5 V/m	-17.5 dBm	OK
17/11/2016 11:25:44	    12.088 MHz	 10.5 V/m	-17.5 dBm	OK
17/11/2016 11:25:47	    12.149 MHz	 10.4 V/m	-17.5 dBm	OK
17/11/2016 11:25:50	    12.209 MHz	 10.4 V/m	-17.5 dBm	OK
17/11/2016 11:25:54	    12.270 MHz	 10.5 V/m	-17.1 dBm	OK
17/11/2016 11:25:57	    12.332 MHz	 10.5 V/m	-17.1 dBm	OK
17/11/2016 11:26:00	    12.393 MHz	 10.4 V/m	-17.1 dBm	OK
17/11/2016 11:26:04	    12.455 MHz	 10.5 V/m	-16.7 dBm	OK
17/11/2016 11:26:08	    12.518 MHz	 10.4 V/m	-16.7 dBm	OK
17/11/2016 11:26:12	    12.580 MHz	 10.4 V/m	-16.7 dBm	OK
17/11/2016 11:26:16	    12.643 MHz	 10.4 V/m	-16.5 dBm	OK
17/11/2016 11:26:20	    12.706 MHz	 10.4 V/m	-16.3 dBm	OK
17/11/2016 11:26:24	    12.770 MHz	 10.5 V/m	-15.9 dBm	OK
17/11/2016 11:26:27	    12.834 MHz	 10.4 V/m	-15.9 dBm	OK
17/11/2016 11:26:30	    12.898 MHz	 10.4 V/m	-15.9 dBm	OK
17/11/2016 11:26:34	    12.962 MHz	 10.4 V/m	-15.7 dBm	OK
17/11/2016 11:26:38	    13.027 MHz	 10.5 V/m	-15.5 dBm	OK
17/11/2016 11:26:41	    13.092 MHz	 10.4 V/m	-15.5 dBm	OK
17/11/2016 11:26:44	    13.158 MHz	 10.4 V/m	-15.5 dBm	OK
17/11/2016 11:26:48	    13.224 MHz	 10.5 V/m	-15.3 dBm	OK
17/11/2016 11:26:51	    13.290 MHz	 10.4 V/m	-15.3 dBm	OK
17/11/2016 11:26:55	    13.356 MHz	 10.5 V/m	-14.9 dBm	OK
17/11/2016 11:26:58	    13.423 MHz	 10.5 V/m	-14.9 dBm	OK
17/11/2016 11:27:01	    13.490 MHz	 10.5 V/m	-14.9 dBm	OK
17/11/2016 11:27:05	    13.558 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:08	    13.625 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:11	    13.694 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:14	    13.762 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:17	    13.831 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:20	    13.900 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:24	    13.969 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:27	    14.039 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:30	    14.109 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:33	    14.180 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:36	    14.251 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:39	    14.322 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:42	    14.394 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:45	    14.466 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:48	    14.538 MHz	 10.4 V/m	-14.9 dBm	OK
17/11/2016 11:27:52	    14.611 MHz	 10.4 V/m	-14.7 dBm	OK
17/11/2016 11:27:55	    14.684 MHz	 10.4 V/m	-14.7 dBm	OK
17/11/2016 11:27:59	    14.757 MHz	 10.4 V/m	-14.5 dBm	OK
17/11/2016 11:28:03	    14.831 MHz	 10.5 V/m	-14.3 dBm	OK
17/11/2016 11:28:07	    14.905 MHz	 10.5 V/m	-14.1 dBm	OK
17/11/2016 11:28:11	    14.980 MHz	 10.5 V/m	-13.7 dBm	OK
17/11/2016 11:28:14	    15.055 MHz	 10.4 V/m	-13.7 dBm	OK
17/11/2016 11:28:18	    15.130 MHz	 10.4 V/m	-13.3 dBm	OK
17/11/2016 11:28:22	    15.206 MHz	 10.5 V/m	-12.9 dBm	OK
17/11/2016 11:28:26	    15.282 MHz	 10.4 V/m	-12.7 dBm	OK
17/11/2016 11:28:31	    15.358 MHz	 10.4 V/m	-12.3 dBm	OK
17/11/2016 11:28:35	    15.435 MHz	 10.4 V/m	-12.1 dBm	OK
17/11/2016 11:28:39	    15.512 MHz	 10.5 V/m	-11.5 dBm	OK
17/11/2016 11:28:42	    15.589 MHz	 10.4 V/m	-11.5 dBm	OK
17/11/2016 11:28:46	    15.667 MHz	 10.7 V/m	-10.9 dBm	OK
17/11/2016 11:28:50	    15.746 MHz	 10.4 V/m	-10.9 dBm	OK
17/11/2016 11:28:54	    15.825 MHz	 10.5 V/m	-10.3 dBm	OK
17/11/2016 11:28:57	    15.904 MHz	 10.4 V/m	-10.3 dBm	OK
17/11/2016 11:28:58	    15.983 MHz	 10.4 V/m	-10.1 dBm	FAIL (LIMIT)
17/11/2016 11:29:02	    16.063 MHz	 10.0 V/m	-10.0 dBm	FAIL (LIMIT)
17/11/2016 11:29:06	    16.143 MHz	  9.9 V/m	 -9.9 dBm	FAIL (LIMIT)
17/11/2016 11:29:10	    16.224 MHz	  9.0 V/m	 -9.8 dBm	FAIL (LIMIT)
17/11/2016 11:29:14	    16.305 MHz	  9.7 V/m	 -9.6 dBm	FAIL (LIMIT)
17/11/2016 11:29:18	    16.387 MHz	  9.7 V/m	 -9.5 dBm	FAIL (LIMIT)
17/11/2016 11:29:22	    16.469 MHz	  9.4 V/m	 -9.4 dBm	FAIL (LIMIT)
17/11/2016 11:29:26	    16.551 MHz	  9.4 V/m	 -9.3 dBm	FAIL (LIMIT)
17/11/2016 11:29:30	    16.634 MHz	  8.9 V/m	 -9.1 dBm	FAIL (LIMIT)
17/11/2016 11:29:35	    16.717 MHz	  9.7 V/m	 -9.0 dBm	FAIL (LIMIT)
17/11/2016 11:29:39	    16.801 MHz	  9.3 V/m	 -8.9 dBm	FAIL (LIMIT)
17/11/2016 11:29:46	    16.885 MHz	 10.4 V/m	 -8.8 dBm	OK
17/11/2016 11:29:50	    16.969 MHz	 10.4 V/m	 -8.8 dBm	OK
17/11/2016 11:29:54	    17.054 MHz	 10.7 V/m	 -8.8 dBm	OK
17/11/2016 11:29:58	    17.139 MHz	 11.0 V/m	 -8.8 dBm	OK
17/11/2016 11:30:02	    17.225 MHz	 11.0 V/m	 -8.8 dBm	OK
17/11/2016 11:30:05	    17.311 MHz	 11.2 V/m	 -8.8 dBm	OK
17/11/2016 11:30:05	    17.397 MHz	 11.2 V/m	 -9.1 dBm	FAIL (LIMIT)
17/11/2016 11:30:09	    17.484 MHz	 11.7 V/m	 -9.2 dBm	FAIL (LIMIT)
17/11/2016 11:30:16	    17.572 MHz	 11.4 V/m	 -9.3 dBm	OK
17/11/2016 11:30:20	    17.660 MHz	 11.4 V/m	 -9.4 dBm	OK
17/11/2016 11:30:24	    17.748 MHz	 11.4 V/m	 -9.4 dBm	OK
17/11/2016 11:30:24	    17.837 MHz	 11.4 V/m	 -9.6 dBm	FAIL (LIMIT)
17/11/2016 11:30:31	    17.926 MHz	 11.4 V/m	 -9.6 dBm	OK
17/11/2016 11:30:34	    18.016 MHz	 11.0 V/m	 -9.6 dBm	OK
17/11/2016 11:30:37	    18.106 MHz	 11.0 V/m	 -9.6 dBm	OK
17/11/2016 11:30:40	    18.196 MHz	 10.5 V/m	 -9.6 dBm	OK
17/11/2016 11:30:40	    18.287 MHz	 10.5 V/m	 -9.9 dBm	FAIL (LIMIT)
17/11/2016 11:30:44	    18.379 MHz	  9.9 V/m	-10.0 dBm	FAIL (LIMIT)
17/11/2016 11:30:48	    18.470 MHz	  9.0 V/m	-10.0 dBm	FAIL (LIMIT)
17/11/2016 11:30:51	    18.563 MHz	  8.3 V/m	-10.0 dBm	FAIL (LIMIT)
17/11/2016 11:30:56	    18.656 MHz	  7.8 V/m	-10.1 dBm	FAIL (LIMIT)
17/11/2016 11:31:00	    18.749 MHz	  7.4 V/m	-10.1 dBm	FAIL (LIMIT)
17/11/2016 11:31:03	    18.843 MHz	  6.8 V/m	-10.1 dBm	FAIL (LIMIT)
17/11/2016 11:31:08	    18.937 MHz	  6.5 V/m	-10.2 dBm	FAIL (LIMIT)
17/11/2016 11:31:12	    19.032 MHz	  6.1 V/m	-10.1 dBm	FAIL (LIMIT)
17/11/2016 11:31:16	    19.127 MHz	  5.6 V/m	 -9.9 dBm	FAIL (LIMIT)
17/11/2016 11:31:20	    19.222 MHz	  5.6 V/m	 -9.7 dBm	FAIL (LIMIT)
17/11/2016 11:31:24	    19.318 MHz	  5.5 V/m	 -9.5 dBm	FAIL (LIMIT)
17/11/2016 11:31:28	    19.415 MHz	  5.3 V/m	 -9.3 dBm	FAIL (LIMIT)
17/11/2016 11:31:32	    19.512 MHz	  5.1 V/m	 -9.1 dBm	FAIL (LIMIT)
17/11/2016 11:31:37	    19.610 MHz	  4.8 V/m	 -8.9 dBm	FAIL (LIMIT)
17/11/2016 11:31:41	    19.708 MHz	  5.0 V/m	 -8.6 dBm	FAIL (LIMIT)
17/11/2016 11:31:45	    19.806 MHz	  5.2 V/m	 -8.4 dBm	FAIL (LIMIT)
17/11/2016 11:31:49	    19.905 MHz	  5.1 V/m	 -8.2 dBm	FAIL (LIMIT)
17/11/2016 11:31:53	    20.005 MHz	  4.8 V/m	 -8.0 dBm	FAIL (LIMIT)
17/11/2016 11:31:56	    20.105 MHz	  4.7 V/m	 -8.0 dBm	FAIL (LIMIT)
17/11/2016 11:31:59	    20.205 MHz	  4.8 V/m	 -8.1 dBm	FAIL (LIMIT)
17/11/2016 11:32:03	    20.306 MHz	  4.8 V/m	 -8.1 dBm	FAIL (LIMIT)
17/11/2016 11:32:06	    20.408 MHz	  4.8 V/m	 -8.2 dBm	FAIL (LIMIT)
17/11/2016 11:32:09	    20.510 MHz	  4.7 V/m	 -8.2 dBm	FAIL (LIMIT)
17/11/2016 11:32:14	    20.613 MHz	  4.5 V/m	 -8.2 dBm	FAIL (LIMIT)
17/11/2016 11:32:17	    20.716 MHz	  4.0 V/m	 -8.3 dBm	FAIL (LIMIT)
17/11/2016 11:32:21	    20.819 MHz	  3.7 V/m	 -8.3 dBm	FAIL (LIMIT)
17/11/2016 11:32:25	    20.923 MHz	  4.0 V/m	 -8.4 dBm	FAIL (LIMIT)
17/11/2016 11:32:28	    21.028 MHz	  3.9 V/m	 -8.4 dBm	FAIL (LIMIT)
17/11/2016 11:32:31	    21.133 MHz	  3.7 V/m	 -8.6 dBm	FAIL (LIMIT)
17/11/2016 11:32:35	    21.239 MHz	  3.6 V/m	 -8.8 dBm	FAIL (LIMIT)
17/11/2016 11:32:38	    21.345 MHz	  3.4 V/m	 -8.9 dBm	FAIL (LIMIT)
17/11/2016 11:32:42	    21.452 MHz	  3.2 V/m	 -9.1 dBm	FAIL (LIMIT)
17/11/2016 11:32:46	    21.559 MHz	  3.4 V/m	 -9.2 dBm	FAIL (LIMIT)
17/11/2016 11:32:49	    21.667 MHz	  3.8 V/m	 -9.4 dBm	FAIL (LIMIT)
17/11/2016 11:32:52	    21.775 MHz	  3.5 V/m	 -9.6 dBm	FAIL (LIMIT)
17/11/2016 11:32:57	    21.884 MHz	  4.3 V/m	 -9.7 dBm	FAIL (LIMIT)
17/11/2016 11:33:00	    21.993 MHz	  4.8 V/m	 -9.9 dBm	FAIL (LIMIT)
17/11/2016 11:33:03	    22.103 MHz	  4.5 V/m	 -9.7 dBm	FAIL (LIMIT)
17/11/2016 11:33:07	    22.214 MHz	  5.6 V/m	 -9.5 dBm	FAIL (LIMIT)
17/11/2016 11:33:11	    22.325 MHz	  5.7 V/m	 -9.3 dBm	FAIL (LIMIT)
17/11/2016 11:33:15	    22.436 MHz	  6.5 V/m	 -9.2 dBm	FAIL (LIMIT)
17/11/2016 11:33:19	    22.549 MHz	  7.2 V/m	 -9.0 dBm	FAIL (LIMIT)
17/11/2016 11:33:23	    22.661 MHz	  8.5 V/m	 -8.8 dBm	FAIL (LIMIT)
17/11/2016 11:33:27	    22.775 MHz	  8.2 V/m	 -8.6 dBm	FAIL (LIMIT)
17/11/2016 11:33:31	    22.889 MHz	  8.0 V/m	 -8.4 dBm	FAIL (LIMIT)
