13/09/2016 10:38:15	     1.000 MHz	 10.4 V/m	-16.9 dBm	OK
13/09/2016 10:42:07	     2.047 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:10	     2.068 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:13	     2.088 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:16	     2.109 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:20	     2.130 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:23	     2.152 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:27	     2.173 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:30	     2.195 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:33	     2.217 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:36	     2.239 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:40	     2.261 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:43	     2.284 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:47	     2.307 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:50	     2.330 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:54	     2.353 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:42:57	     2.377 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:43:00	     2.400 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:43:03	     2.424 MHz	 10.7 V/m	-16.1 dBm	OK
13/09/2016 10:43:06	     2.449 MHz	 10.7 V/m	-16.1 dBm	OK
13/09/2016 10:43:09	     2.473 MHz	 10.7 V/m	-16.1 dBm	OK
13/09/2016 10:43:12	     2.498 MHz	 10.7 V/m	-16.1 dBm	OK
13/09/2016 10:43:16	     2.523 MHz	 10.7 V/m	-16.1 dBm	OK
13/09/2016 10:43:19	     2.548 MHz	 10.7 V/m	-16.1 dBm	OK
13/09/2016 10:43:23	     2.574 MHz	 11.0 V/m	-16.1 dBm	OK
13/09/2016 10:43:26	     2.599 MHz	 11.0 V/m	-16.1 dBm	OK
13/09/2016 10:43:29	     2.625 MHz	 11.0 V/m	-16.1 dBm	OK
13/09/2016 10:43:32	     2.652 MHz	 11.0 V/m	-16.1 dBm	OK
13/09/2016 10:43:35	     2.678 MHz	 11.0 V/m	-16.1 dBm	OK
13/09/2016 10:43:38	     2.705 MHz	 11.0 V/m	-16.1 dBm	OK
13/09/2016 10:43:42	     2.732 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:43:45	     2.759 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:43:49	     2.787 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:43:52	     2.815 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:43:55	     2.843 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:43:58	     2.871 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:44:01	     2.900 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:44:04	     2.929 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:44:07	     2.958 MHz	 11.4 V/m	-16.1 dBm	OK
13/09/2016 10:44:10	     2.988 MHz	 11.4 V/m	-16.1 dBm	OK
13/09/2016 10:44:13	     3.018 MHz	 11.4 V/m	-16.1 dBm	OK
13/09/2016 10:44:16	     3.048 MHz	 11.4 V/m	-16.1 dBm	OK
13/09/2016 10:44:19	     3.078 MHz	 11.4 V/m	-16.1 dBm	OK
13/09/2016 10:44:22	     3.109 MHz	 11.4 V/m	-16.1 dBm	OK
13/09/2016 10:44:25	     3.140 MHz	 11.4 V/m	-16.1 dBm	OK
13/09/2016 10:44:28	     3.172 MHz	 11.4 V/m	-16.1 dBm	OK
13/09/2016 10:44:32	     3.203 MHz	 11.4 V/m	-16.1 dBm	OK
13/09/2016 10:44:36	     3.235 MHz	 11.4 V/m	-16.1 dBm	OK
13/09/2016 10:44:39	     3.268 MHz	 11.4 V/m	-16.1 dBm	OK
13/09/2016 10:44:42	     3.300 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:44:46	     3.333 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:44:49	     3.367 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:44:53	     3.400 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:44:56	     3.434 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:45:00	     3.469 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:45:03	     3.503 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:45:06	     3.538 MHz	 11.2 V/m	-16.1 dBm	OK
13/09/2016 10:45:09	     3.574 MHz	 11.0 V/m	-16.1 dBm	OK
13/09/2016 10:45:12	     3.610 MHz	 11.0 V/m	-16.1 dBm	OK
13/09/2016 10:45:15	     3.646 MHz	 11.0 V/m	-16.1 dBm	OK
13/09/2016 10:45:18	     3.682 MHz	 11.0 V/m	-16.1 dBm	OK
13/09/2016 10:45:22	     3.719 MHz	 11.0 V/m	-16.1 dBm	OK
13/09/2016 10:45:26	     3.756 MHz	 10.7 V/m	-16.1 dBm	OK
13/09/2016 10:45:29	     3.794 MHz	 10.7 V/m	-16.1 dBm	OK
13/09/2016 10:45:32	     3.832 MHz	 10.7 V/m	-16.1 dBm	OK
13/09/2016 10:45:36	     3.870 MHz	 10.7 V/m	-16.1 dBm	OK
13/09/2016 10:45:39	     3.909 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:45:42	     3.948 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:45:45	     3.987 MHz	 10.5 V/m	-16.1 dBm	OK
13/09/2016 10:45:48	     4.027 MHz	 10.4 V/m	-16.1 dBm	OK
13/09/2016 10:45:52	     4.067 MHz	 10.4 V/m	-16.1 dBm	OK
13/09/2016 10:45:55	     4.108 MHz	 10.4 V/m	-16.1 dBm	OK
13/09/2016 10:45:58	     4.149 MHz	 10.4 V/m	-16.1 dBm	OK
13/09/2016 10:46:02	     4.191 MHz	 10.5 V/m	-15.7 dBm	OK
13/09/2016 10:46:05	     4.233 MHz	 10.5 V/m	-15.7 dBm	OK
13/09/2016 10:46:08	     4.275 MHz	 10.5 V/m	-15.7 dBm	OK
13/09/2016 10:46:11	     4.318 MHz	 10.4 V/m	-15.7 dBm	OK
13/09/2016 10:46:14	     4.361 MHz	 10.4 V/m	-15.7 dBm	OK
13/09/2016 10:46:17	     4.404 MHz	 10.4 V/m	-15.7 dBm	OK
13/09/2016 10:46:21	     4.448 MHz	 10.5 V/m	-15.3 dBm	OK
13/09/2016 10:46:24	     4.493 MHz	 10.5 V/m	-15.3 dBm	OK
13/09/2016 10:46:28	     4.538 MHz	 10.4 V/m	-15.3 dBm	OK
13/09/2016 10:46:31	     4.583 MHz	 10.4 V/m	-15.3 dBm	OK
13/09/2016 10:46:35	     4.629 MHz	 10.5 V/m	-14.9 dBm	OK
13/09/2016 10:46:38	     4.675 MHz	 10.4 V/m	-14.9 dBm	OK
13/09/2016 10:46:41	     4.722 MHz	 10.4 V/m	-14.9 dBm	OK
13/09/2016 10:46:45	     4.769 MHz	 10.5 V/m	-14.7 dBm	OK
13/09/2016 10:46:48	     4.817 MHz	 10.4 V/m	-14.7 dBm	OK
13/09/2016 10:46:51	     4.865 MHz	 10.4 V/m	-14.7 dBm	OK
13/09/2016 10:46:54	     4.914 MHz	 10.4 V/m	-14.7 dBm	OK
13/09/2016 10:46:57	     4.963 MHz	 10.4 V/m	-14.7 dBm	OK
13/09/2016 10:47:01	     5.000 MHz	 10.4 V/m	-14.7 dBm	OK
